Gene	RASMC_RNA_0H	RASMC_RNA_PDGF_2H	RASMC_RNA_PDGF_JQ1_2H	RASMC_RNA_PDGF_24H	RASMC_RNA_PDGF_JQ1_24H
Grk5	29.173464199023	23.7842985231043	24.2104668043718	23.023164134229	26.8527720245584
Grk6	19.606730900723	21.6725153915395	20.9106011485977	29.3795517309975	27.2901619607912
Grm1	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Grm2	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Grm3	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Grm4	0.388107728313778	0.136373132213495	0.137912991957577	1.17392055672998	0.114992390289469
Grm5	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Grm6	0.10245437890012	0.103322461128833	0.200359437707287	0.101073494146959	0.0945381021866939
Grm7	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Grm8	3.24900246761132	4.60388178166918	2.02720209645452	5.84341247421391	3.51921014062896
Grn	236.456872084142	235.969246635324	220.455195327665	474.812488666557	1068.51973967077
Grp	0.147606983533619	0.103820149502813	0.0980857232804986	0.101624435754377	0.0958431983991006
Grpca	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Grpcb	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Grpel1	60.2767484068411	72.2335326493099	77.8887796744141	89.9045606180586	75.9277576739663
Grpel2	6.88976599306111	12.5918525227934	11.3133481164338	8.89225961766068	11.9979606176346
Grpr	0.770147422517342	0.232148904980433	0.0971276440055884	0.492355546602319	0.0932373635570417
Grsf1	45.328758263061	38.0102231238851	44.3161815008671	58.5493480778077	47.4865437552382
Grtp1	5.80150286839827	2.20849613470694	6.17475795971838	9.13004283384807	4.37504297396984
Grwd1	11.196118051802	14.3228549670849	10.9761969303539	13.4038364438766	19.5588619913771
Grxcr1	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Grxcr2	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Gsap	0.745959063506596	1.83148832066745	0.764067003901644	3.75549334968958	0.348373619096136
Gsc	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Gsc2	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Gsdma	0.104049865140708	0.11156025984167	0.0980650983185414	0.101332699414924	0.096021770032075
Gsdmc	0.0986910657002319	1.72074391333712	0.131028591932167	0.178101068305482	0.131109897351229
Gsdmd	27.2430014435964	24.6669472461867	8.1461013731559	39.3045454097585	2.1969937792755
Gsg1	0.104313932288513	0.104216868864476	0.098353107100872	0.102108750691879	0.130333225449383
Gsk3a	44.0478228240879	58.100589528294	46.0651972320524	68.5339117815296	68.7326667357195
Gsk3b	23.5025016457219	38.600627936635	50.50165830467	37.6060088164119	43.1939762169946
Gskip	17.9556807413398	18.812386156098	16.7602341446495	29.2958874577236	12.5593957828153
Gsn	113.289101705909	130.33993819764	117.12650451217	310.1312509335	110.351111682412
Gspt1	0.199129886675282	3.65627936009622	0.182784881142422	1.45602311643332	0.972332783536453
Gspt2	0.908169826963067	1.1765389148864	1.57573951482867	1.27112076540652	1.38461021470477
Gsr	26.2874243739453	18.3223452937563	10.2160988996113	54.2268840898182	34.897148718758
Gss	23.5540699674717	46.3426210919864	34.9240687648586	110.39538574109	104.9825295329
Gsta1	27.7921239483696	23.7002242074312	14.8763403099642	28.7003295326888	11.1824402755664
Gsta2	0.104030621553564	0.103475814997011	0.0980673774668693	0.101208494603097	0.0986353243847526
Gsta3	0.165876299569678	0.200348713805437	0.131324551390855	0.193172697098835	0.146092934981597
Gsta4	0.536992352681316	2.5487466070958	1.28843461484476	4.07090128648238	1.41182117360463
Gsta5	0.104633871840209	0.104578415372893	0.0985363561257651	0.10244546800601	0.123248406095983
Gstcd	1.49870152660855	1.61894293727427	1.04475776018165	2.07444578463557	1.32243972383029
Gstk1	6.49677391536875	3.51893873055317	4.2396462565871	6.12657117739769	0.794819268341852
Gstm1	39.2310823864572	29.5549158900164	23.746047225826	58.4385015216797	41.7439856897194
Gstm2	242.780163013007	251.594976315811	195.251764948327	111.610185409439	19.2719612727209
Gstm3	0.158870886640284	3.24001195766837	0.770224217508891	0.405745771555809	0.317427370796123
Gstm4	13.4964948684478	7.61661818870388	6.41095735740047	17.9394972904603	9.02122821850133
Gstm5	34.1125528065276	44.845373882794	23.976902519679	39.0915065346751	11.1042833390361
Gstm6	0.105964177409832	0.106765085582554	0.243924748897212	0.105485157109045	0.0970941626520845
Gstm6l	0.221378219133389	0.104302778067257	0.0981656520140117	0.102263948469049	0.0957144841755191
Gstm7	1.426512847184	3.55323145992783	0.93393362923405	0.668244783601272	0.265125377928862
Gsto1	75.0157326023593	72.338118041423	94.3710559807112	120.891282758796	152.923427189844
Gsto2	0.323146798553488	0.662953692478284	1.41999135848465	0.433493586269278	0.595263877731178
Gstp1	270.506911290949	292.040313003446	363.096870695352	839.776786131452	1375.57960050611
Gstt1	3.30676384239956	2.39931625477174	3.32494758590534	8.64381762068391	2.50624569604116
Gstt2	6.31930574552181	2.90645364282896	3.45333683040866	8.34347400840577	9.57582676992366
Gstt3	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Gstt4	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Gstz1	8.72358906986417	4.94676529865513	3.59917195697222	10.4243519219188	2.22459275368005
Gsx1	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Gsx2	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Gtdc1	3.24181151673794	3.11951833024551	3.28370923936146	3.70068951526111	6.18876555461603
Gtf2a1	9.89723677274852	6.15301303727225	10.8209227259156	14.2788931961426	16.4400770430156
Gtf2a1l	0.271079332054788	0.108639591722221	0.185186915377805	0.16631969893656	0.12425252007985
Gtf2a2	184.337929580517	171.742224023183	165.601075364117	247.677439831267	228.069104812763
Gtf2b	24.9315455512107	35.483344676357	50.8525889194331	48.1040129621484	43.2458800449285
Gtf2e1	8.43456571934161	7.67492336354622	4.57374728706827	12.9233410895275	12.7869345613149
Gtf2e2	31.1677097612676	22.7206660743134	24.9458853955104	44.0552474194442	44.0047153613249
Gtf2f1	63.3144485111143	87.9122138593089	46.6630704978052	97.4695264470136	78.0537532620763
Gtf2f2	8.13303834442656	9.95247441163269	8.52180127412669	11.2313242957053	14.5266735140794
Gtf2h1	26.164010019192	41.5768582669129	23.7212700128639	40.3393775353038	30.838558401198
Gtf2h2	13.4941013414992	11.8172958131502	6.27039542152563	17.0861155248324	16.0089573118283
Gtf2h3	8.97703617115712	6.90465153259807	6.57855441347824	17.0016593007562	15.697865096055
Gtf2h4	9.15551547454875	6.70731701570305	6.2023346811956	14.7715821304537	11.7100617172359
Gtf2h5	19.7835460188112	20.0469423263188	16.657734132685	17.6397283240986	17.6192211868005
Gtf2i	74.5429833943376	43.964736024069	20.6758175245411	97.7528530331618	34.0843683809663
Gtf2ird1	1.35536469770155	1.6949375526788	0.966909147697684	2.91135964924339	1.47441469990911
Gtf2ird2	5.03087296956563	3.62203911604045	1.37697076822345	7.68254267442164	3.90913330276756
Gtf3a	21.6639691716138	24.8257445644312	14.957922093887	32.9314043439475	35.7084461312183
Gtf3c1	18.1921647735028	14.1205111985982	13.8549559897823	30.4342508737447	24.8344292428265
Gtf3c2	18.4059294409957	14.9653635229043	10.0477317200259	18.3457057358402	18.1823407920702
Gtf3c3	9.49964597408853	6.57149786383921	5.40259468827954	12.6897382801536	7.05534422862097
Gtf3c4	7.95151433669916	11.4097352286667	12.4068135240363	8.58925165139421	8.00289820344411
Gtf3c5	14.7253216084182	5.08947638831396	5.67628684992515	12.8428218784421	8.17493083500045
Gtf3c6	12.5777247628866	12.3659241216497	1.56424623988804	21.7640148969094	2.81440872974417
Gtpbp1	11.03754695993	15.0694956101256	16.5743439678811	13.7198035316238	14.4706266366142
Gtpbp10	7.61298623019518	5.51215426109018	1.4922764676947	7.78109428820235	4.9449098717668
Gtpbp2	17.3956509511454	10.7010509931681	7.18339953396924	19.784796107304	14.5209959358411
Gtpbp3	5.84424715864262	1.0932328953181	2.9666793759426	7.06788298978203	5.6598756402307
Gtpbp4	11.3785018969444	18.6102540413141	16.4955471860312	12.1760112667231	16.7135737474472
Gtpbp6	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Gtpbp8	2.70611317295969	4.1462492081151	2.86137642436078	5.40242897089993	3.89091614344095
Gtse1	22.6977787136064	12.5142095581995	3.68072093692563	24.9450321118239	1.35372855144485
Gtsf1	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Guca1a	0.0983973672991688	0.101939354745905	0.0918888961445763	0.795795850376253	0.0899499281151905
Guca1b	0.104455390951467	0.118889439055557	0.116981708453206	0.102258647037877	0.0961343232487021
Guca2a	0.784523077569272	0.401327514794657	0.967039945141126	0.513325600640173	0.648250505152711
Guca2b	0.104535686428722	0.23149154262474	0.0983289132531539	0.103066467843107	0.0961051625585982
Gucd1	24.0228205916807	17.352466134731	21.2236584235497	24.7201203748579	14.0624656888182
Gucy1a2	0.104227425007902	0.176463842341723	0.119064324362015	0.220664059863593	0.164897307883747
Gucy1a3	59.0196067187829	25.5070613786064	10.0109685755482	77.7496680962086	15.5796792460673
Gucy1b2	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Gucy1b3	44.1993343874624	24.6569365938118	24.9697560747897	64.0026162909664	42.2539097830708
Gucy2c	0.103557864603541	0.103215204152678	0.0976559798615626	0.116256597110711	0.0955622341873526
Gucy2d	0.101538124591471	0.102710735446248	0.0953635783523136	0.20782986074313	0.0934645262786339
Gucy2e	0.138798047868983	0.103737187954781	0.098071060106589	0.101520750491445	0.0958665062994569
Gucy2f	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Gucy2g	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Guf1	5.37820085456083	3.43959296051893	1.13117601452756	6.60374724027875	2.29589508643111
Guk1	80.5590753926639	111.06678002791	73.2488428515367	120.91896384791	91.951863219822
Gulo	0.103933771121142	0.10330493628222	0.0979952785205257	0.101020019074265	0.0959986064385136
Gulp1	15.8118752166773	9.34893599388035	6.29591267443364	14.0949762956859	2.89801838253282
Gusb	27.5229136435706	26.326406954266	17.8121497338481	55.3168215020713	8.8596120942879
Gxylt1	6.07829819850291	4.37000853054037	6.57079444153645	5.8802441655872	5.76723859356211
Gyg1	97.9778260021829	84.6915870464986	66.8933186123428	321.202108761182	161.597685655234
