RASMC_RNA_0H	RASMC_RNA_PDGF_24H	LOG2_FOLD_CHANGE	P_VALUE
Cacnb2	2.49835138304775	3.59181633343429	0.523737179684418	0.0435452000257367
Cacnb3	27.415978008656	29.6358891700816	0.112328403820702	0.733555330764935
Cacng7	0.0985953651873193	0.835843424997843	3.08364097918503	0.389285904171281
Cactin	10.2437060003419	15.1345278960216	0.563105920126407	0.279506356916399
Cacul1	31.8762428797896	35.1673423588605	0.141754717886247	0.148864839515566
Cacybp	55.3543126408167	102.64040330456	0.89083111781541	0.00897677741150997
Cad	15.6901104118762	18.8877297571492	0.267593800319985	0.349314626855266
Cadm1	0.105257990795803	0.194030740519415	0.882355476900426	0.24473994485286
Cadm4	87.6748854228172	317.002944394909	1.85426069528599	0.00245125486945311
Cage1	0.673334148235577	0.793611935704026	0.237111090457238	0.784488726708485
Calcrl	0.475061005955478	2.05328762991756	2.11175104094632	0.117114257707508
Cald1	1152.47558804099	395.59344382385	-1.54264576993416	0.0928917445254499
Calhm2	40.6887629407874	40.0082345736788	-0.0243334499666184	0.814503752205544
Calm1	427.094629214049	707.410195941847	0.727991256867028	0.0351330708941942
Calm2	66.6727894982139	59.3170272802697	-0.168651790961274	0.236311978763789
Calm3	168.711755761815	257.058732044172	0.607537516427467	0.0138437097111362
Calml4	0.461817719050035	1.0150607152218	1.13617059119614	0.584512379884911
Calr	574.632501507133	1232.01927520353	1.1003133276225	0.00419984486910809
Calr3	2.05661089430198	4.22316153813231	1.0380545666879	0.112391663864091
Calu	468.213097644389	638.600063852481	0.447747404653539	0.0518545827597485
Camk1	54.8042314107439	111.661633746555	1.02677437732978	0.000376269121669789
Camk1d	0.980688449250053	1.49506733660997	0.608343673010726	0.344803743518856
Camk2b	0.827449434677265	1.63652124991481	0.983889278795028	0.424569499468137
Camk2d	39.8075857809236	92.8687212939198	1.22214939198733	0.00085883033094274
Camk2g	0.378482321756565	1.20517896361384	1.67094957488808	0.126934939874253
Camk2n1	31.9517211701905	78.5713596696964	1.29810987819175	0.031488314582097
Camk2n2	9.46512159617497	14.6775993814695	0.632923080030323	0.057921625890386
Camkk1	3.54391160890571	4.33771645560802	0.291593130042989	0.405764756665144
Camkk2	5.3607571247619	3.15385097089839	-0.765322283643718	0.108077910392585
Camkmt	8.44700499731096	13.0542241520931	0.62800490727439	0.127624950216619
Camlg	16.4398580871927	25.8116720438224	0.650825754832305	0.120736343956483
Camsap1	16.5500767938334	21.0755607937894	0.348733108671107	0.133605969403058
Camsap2	11.7231445867991	13.9495987717178	0.2508640202721	0.355764511888111
Camta1	4.5080241129505	11.1135243073264	1.30174925751418	0.0391811762703914
Camta2	18.3937397992818	20.8693008897949	0.182167434727187	0.089566944301951
Cand1	52.9747634598969	66.2253590095059	0.322078518739405	0.0751414108723417
Cand2	6.70087103558747	13.1152019887435	0.968819480376657	0.012732532050329
Cant1	18.8916393857722	28.4443018380722	0.590391768802633	0.0516288955414803
Canx	182.070478866444	282.735779251328	0.634957441961654	0.00299962515815436
Cap1	324.251800211065	501.487859870458	0.629100191991404	0.0137745085091827
Cap2	0.806557727263957	2.99555537889168	1.89297380556083	0.160670050986677
Capg	63.2103519176504	209.902956238919	1.7314897333748	0.0122530028971455
Capn1	33.4661419925386	51.3602612392646	0.617950295208864	0.00389904534819253
Capn10	12.7068176940236	17.051012586634	0.424254651440644	0.0403771123938657
Capn12	20.6059784788814	15.0770758469233	-0.450706322483949	0.00519330727826938
Capn15	4.85095654623401	5.17807725688128	0.0941472341434648	0.695047550893429
Capn2	96.9910533497398	140.458071929605	0.534215955068588	0.00237256611096632
Capn3	0.178020178938052	0.740535200697826	2.05652753161398	0.15795809162307
Capn5	12.3668883966472	35.6371658533054	1.52690005409943	0.0238628718796659
Capn7	17.3374305516502	20.4812416696676	0.240413077407797	0.270945331301876
Capns1	1.59932222081962	3.11653857472511	0.96248393699183	0.0219384673298471
Capns2	0.100689763878021	0.169614826940731	0.752345262703367	0.143819148066666
Caprin1	156.604877031315	221.716427422124	0.501586524255571	0.114405020031855
Capza1	67.9316275772626	101.947155315007	0.585666194323424	0.0143442820151958
Capza2	94.6428112964798	122.954729176266	0.377562392368172	0.0124107454082709
Capzb	247.128764293143	345.044651050783	0.481520126798401	0.00353319692610926
Car11	19.8744019661722	18.7075663934981	-0.0872895541309916	0.635091573035446
Car13	0.622927094118504	0.904622280422675	0.538252205720674	0.570954874769459
Car3	1.40359873579329	1.76756219093372	0.332630423114139	0.755903843961041
Car5b	1.96448611881495	15.1192502447296	2.94416272011296	0.0260303848800006
Car9	187.736898321031	153.701987779037	-0.28857640618135	0.179113650147951
Card10	0.270217004896673	0.859146563376417	1.6687857972623	0.115106274095059
Card6	7.64049844431973	11.1522054528884	0.54559038104001	0.0934977491650051
Card9	0.769078149979394	0.419391809292121	-0.87483151936193	0.506394160552289
Carf	2.63227227793002	3.32621374076119	0.337572151633147	0.55021366707964
Carhsp1	31.9183859209447	65.871577306373	1.0452683982805	0.00191543535737514
Carkd	20.2557418725713	25.9797853857014	0.359058587865742	0.196908853991964
Carm1	37.7782056522601	57.1039218475588	0.596035652219875	0.0862217257931111
Cars	32.7196556634205	57.1700102445134	0.805100983132961	0.00731313802942016
Cars2	6.33639426954919	9.92664939716792	0.647644731172147	0.086910488907388
Casc1	2.0371342046201	2.2750619327937	0.159364792638665	0.630210022706879
Casc3	21.4501581646029	31.2102451269205	0.54103140270385	0.115237324419241
Casc4	20.9773509016671	21.651640983198	0.0456438708157796	0.770657287070274
Casc5	3.0068360386175	1.91428229411375	-0.651442604652183	0.114086547351208
Cask	1.75202947552638	4.08153926896658	1.22008629117707	0.0233216005798132
Caskin1	0.970026149482472	1.25723908759464	0.374163486979444	0.542634313325498
Caskin2	4.95175983878183	6.6323218155846	0.421572666142996	0.149736340986909
Casp12	32.0327295032124	25.5926965362364	-0.323814572345914	0.349121659837029
Casp2	8.53702401788017	7.01276706109818	-0.283749430458718	0.198793025400334
Casp3	13.5607621269479	40.9765054716005	1.59535869322772	0.002004210401445
Casp4	21.2302361456096	21.394471116453	0.0111175966121832	0.944525748245503
Casp7	5.9735331061631	9.7471075241011	0.706389678991944	0.037018939941536
Casp8	6.26079960896676	7.37449080681513	0.236196512477638	0.692354779244776
Casp8ap2	4.50572162587781	4.1428222648241	-0.121144256013616	0.456461677927871
Casp9	8.65266310164658	11.7741347092103	0.44440490250964	0.309321352347687
Casq1	1.09989109295257	4.01488614936252	1.86799839700917	0.125139175986515
Casq2	110.304118042975	21.9197178535369	-2.33118551941191	0.0383322045638358
Cast	87.4236400153991	104.350750258009	0.255345619906607	0.126218819116263
Cat	37.3677409409627	72.4915949399564	0.956020382583317	0.00303825208073269
Catsper2	0.738504189387003	1.19874726366884	0.69884951181923	0.298664337207543
Catsperd	0.584692250486132	0.843740100999298	0.529121201081645	0.350896215022041
Catsperg1	1.49878011379891	0.590057294370794	-1.34486178925027	0.249709422109067
Cav1	304.544367370875	362.018765071027	0.249412059020426	0.106257782784308
Cav2	38.9699506667987	41.7768750159729	0.100342475145967	0.532236039131915
Cav3	9.63373540213058	3.44370131616356	-1.48413528140113	0.0149790937908107
Cbfa2t2	7.53796167890588	11.1827072650333	0.569023132275118	0.0612975340670889
Cbfb	16.2206017798237	30.8361540815749	0.926795497856286	0.00931983432922482
Cblb	7.75538396845108	11.343729911371	0.54862497237935	0.0603297279037594
Cbll1	5.78208342130469	6.46476602707553	0.16100873341466	0.701553020376125
Cbr1	0.142535512940913	0.661627584227312	2.21469797010355	0.444035241979036
Cbr3	13.2619904925553	24.2141719905466	0.868554344633609	0.122722284883405
Cbr4	10.312579241426	18.9808378521514	0.880138472200462	0.154690068605466
Cbwd1	7.13280619512055	11.8564411976394	0.733129358945496	0.122499546748274
Cbx2	3.1244464687594	2.34280447702436	-0.415364066064753	0.493781095026333
Cbx3	47.839756906624	46.1448761338166	-0.0520395968211354	0.74076900959372
Cbx5	26.6535927876754	45.4815848351079	0.770952511672772	0.110803836912903
Cbx6	56.246648086638	114.771500840369	1.02892541845515	0.0106279593036337
Cbx7	1.28567536674329	1.71870021407477	0.418791515404032	0.506877058699444
Cbx8	14.1412007399117	14.9831529112516	0.0834366170139725	0.324590423569577
Cby1	19.1143165808994	37.6859389513999	0.979372719571607	0.10679590945164
Cc2d1a	23.8870686423639	27.0021910271809	0.176846655057509	0.297207878987642
Cc2d1b	24.9990398517378	47.8644320297583	0.937081304314439	0.0127975945534294
Ccar1	15.9529305345419	16.0200406457897	0.00605633841966624	0.984804578112321
Ccar2	21.1795459549091	26.4713505007877	0.321760138029537	0.405311692519177
Ccbl1	8.67569229140073	14.1530915462719	0.706066434509763	0.331023050592976
Ccbl2	3.34981618127389	5.38935711178717	0.686031255442852	0.214858908685945
Ccdc101	15.0952367172896	10.506136308381	-0.5228611732838	0.0121211943040123
Ccdc102a	22.8841359859564	33.5807307226875	0.553285801383094	0.0537911087810182
Ccdc104	24.9273239782863	45.9014934534938	0.88081308043077	0.0128000431498542
Ccdc112	7.33956956522726	7.89956994127979	0.106078656414381	0.606565551317582
Ccdc114	0.275078331354104	0.527060802390901	0.938126903325315	0.383170550383867
Ccdc115	15.7043298368132	16.3601551707363	0.0590240527903006	0.743428508586448
Ccdc117	7.09754124079403	7.10279348196648	0.00106721183500488	0.995954887277947
Ccdc12	32.2300044294542	51.7975949830843	0.684480726945093	0.093456937677628
Ccdc120	3.25363978883164	3.92222058712536	0.269616136740804	0.492268487093887
Ccdc124	20.2296203115954	28.3634206110572	0.487562288900526	0.0639806559702748
Ccdc125	4.39559570389844	9.09098295762004	1.04837759663368	0.118091847492033
Ccdc126	6.92821723035298	7.85590792628749	0.181293855246855	0.211366553434636
Ccdc127	15.8999444084929	23.6427115038217	0.572373781516732	0.0240109799823989
Ccdc130	6.2452393798726	12.0668388568144	0.950219007085617	0.182985268847446
Ccdc132	9.64189354221708	10.5448189269918	0.129145915849895	0.522543412276454
Ccdc134	7.87593468141229	9.35812771772945	0.24876877204148	0.561933333610336
Ccdc137	6.35880939346368	6.62744427979605	0.0596959712743176	0.887378618566107
Ccdc146	0.431723221644811	0.60656024649926	0.490544252960871	0.33079607495327
Ccdc151	0.174583766760002	0.568688354014254	1.70371884033392	0.353824510975391
Ccdc163	3.06103739476007	1.8282185143051	-0.743582153411955	0.260135109111689
Ccdc167	6.30649885534102	7.30963778895736	0.212960624466658	0.666160701839081
Ccdc17	3.9260519478651	4.89192374264634	0.317322652643523	0.210418279063438
Ccdc174	12.2464688965593	13.1346339601533	0.101010167969162	0.574832407630935
Ccdc175	0.598495659844786	1.13288714905893	0.920591466081394	0.481272537325698
Ccdc176	2.31114755461051	2.18212889484704	-0.0828730493770954	0.680148847506399
Ccdc181	5.21810049359739	9.7033872758835	0.894963725013039	0.104348100962149
Ccdc19	0.134202407499248	0.221631548094564	0.72375270338575	0.220283518454501
Ccdc22	15.6532112279197	19.9931866988498	0.353049786683611	0.0163749606794095
Ccdc25	11.1277941604879	22.1174345402416	0.991016414680667	0.0433752650961883
Ccdc28a	6.73854942088201	6.39551289477397	-0.0753779997833937	0.823441411742015
Ccdc28b	2.31197306940486	3.53066925305648	0.61081708530248	0.418522052004157
Ccdc32	11.8346421061334	17.0075789242045	0.523161706104813	0.009354518604971
Ccdc34	5.21598854582134	5.11181371915972	-0.0291054378068838	0.757197563933003
Ccdc39	2.45826437982972	2.19891624170436	-0.160847430137656	0.839838525737435
Ccdc43	9.68457950845899	11.6492653881516	0.266477664858483	0.35164336761055
Ccdc47	57.3974769623053	71.0551064611246	0.307951012890445	0.0828365392415602
Ccdc50	57.5809508983682	88.1643487513697	0.614603773403296	0.0053425232566027
Ccdc51	6.20495604198897	7.65973104877043	0.303872746761415	0.150122901078749
Ccdc53	47.4873680798342	52.5349713731827	0.145734313796624	0.445988616645498
Ccdc58	19.1868794839432	23.4079801987008	0.286880360634489	0.0628747551506735
Ccdc59	9.3508920182371	14.0049327453616	0.582759154291769	0.175786196447068
Ccdc61	5.66293970942659	9.64368411327595	0.768033224831178	0.14026058336244
Ccdc62	5.26051107587353	3.97731756970598	-0.403407209860845	0.125877630072834
Ccdc64b	0.098552401918285	0.108845601674658	0.143320172898852	0.528663873257688
Ccdc65	9.64412236750491	5.50051727288001	-0.81008265923248	0.221583755768628
Ccdc69	1.43407347268477	1.34651877226244	-0.0908845972643959	0.885391649758751
Ccdc71	15.8864596078754	20.4374325107538	0.363416319171791	0.277704883102723
Ccdc77	5.24838057711845	2.53152983864036	-1.05186284914296	0.121631375088031
Ccdc8	10.5478915278688	19.0913860359728	0.855967206263978	0.000665127970024817
Ccdc80	303.555397188576	246.466423706362	-0.300568703776345	0.0890078290170849
Ccdc82	4.55659591202302	5.2824144441208	0.213241060771278	0.0402649686441284
Ccdc86	32.1359877797196	35.8616310005127	0.158251286127677	0.294281839723055
Ccdc90b	22.0122517938539	27.8990018988385	0.341906773238164	0.381071975383885
Ccdc91	19.4572188832507	19.8518389013361	0.0289671389518396	0.910327653434711
Ccdc92	2.0737710260521	6.96584308128784	1.74804136507112	0.00323720485318356
Ccdc93	9.66714206647477	21.0790831101521	1.12465076605306	0.000941456272844104
Ccdc94	11.5305111009416	13.4365261216995	0.220703728828656	0.032226992065142
Ccdc97	15.7191886132675	27.352702752049	0.799156643351038	0.0047129035097769
Cchcr1	21.9032075328554	22.9547813555014	0.06765253508552	0.62845677159173
Ccl11	0.0916732078538706	3.31884395391832	5.17803683030719	0.283275081000297
Ccl19	0.105297692467677	0.104484062019834	-0.0111909303157247	0.908676773360681
Ccl2	2.06594610311538	105.230989605225	5.67061320070743	0.0146349273229387
Ccl27	1.11971376208802	1.08149766551028	-0.0500994250732063	0.9267520125961
Ccl7	3.15759802763019	283.390723324048	6.48782119961381	0.0111325882052803
Ccm2	27.2643774564305	47.1276592793927	0.789556813915689	0.0649992774845818
Ccna2	30.4147515605044	7.62241683060869	-1.99645081080442	0.0143151697364813
Ccnb1	17.470266148938	5.55663090009646	-1.65261926962353	0.00220638284089947
Ccnb2	10.8883579172939	6.36559354902038	-0.77441944919442	0.238308040934003
Ccnc	12.2666341924297	14.7997047620388	0.270828949721131	0.0285860247429888
Ccnd1	87.2722855157526	335.617522641585	1.94322255652409	0.00557480726324246
Ccnd2	3.80309703631334	17.0202631907099	2.16200669110491	0.00597710009762085
Ccnd3	73.7118368047326	99.2997945000571	0.429894423128526	0.0444460986305873
Ccndbp1	23.7025557682967	31.9411699985329	0.430374530789851	0.138672866852124
Ccne1	7.88383187259508	8.15841219136964	0.0493913885654728	0.692863028236607
Ccne2	6.62993328803901	3.85130955555822	-0.78364526680738	0.0269203429634149
Ccnf	7.55982914761424	3.7133640657566	-1.02562686298024	0.0871598175585222
Ccng1	167.08437074682	349.367096623707	1.06416695325096	0.0053920135129443
Ccng2	18.9742324334893	31.1490092837158	0.71514475270695	0.00614278711981103
Ccnh	26.0867494385284	26.9831088102732	0.0487393882532778	0.789187909003954
Ccni	67.7861023374979	102.605952359814	0.598053002624505	0.00356071453068576
Ccnk	14.9741070867719	22.1721403008989	0.56627806487624	0.0254627767300343
Ccnl1	27.7014830082172	27.7346042596568	0.00172392653380244	0.989488492823829
Ccnl2	50.0424493326109	62.0527629621529	0.310343045161743	0.131513581349758
Ccno	0.226671290390752	0.114456486208118	-0.985802452342351	0.106943869385287
Ccnt1	0.527100367660577	0.489525201393147	-0.106694564814408	0.871879985952991
Ccnt2	10.3196575530348	10.4196824690102	0.0139162161377183	0.76114430454915
Ccny	52.2817472456803	65.2632483260879	0.319963439477552	0.0118653291522389
Ccp110	3.97101247416108	4.34467754196444	0.129742212678048	0.601488240640148
Ccpg1	18.559217197403	22.5086046695502	0.278340764655723	0.241523219434345
Ccpg1os	5.32835031922153	15.5065220614932	1.54111429990894	0.186793210135915
Ccr10	0.177319619090144	0.711899747729183	2.00532192152763	0.247369005754234
Ccrl2	0.146380369805415	0.735419104287622	2.32884455911333	0.143720621593335
Ccs	17.2806127314554	54.5447519401594	1.65828602024417	0.00129493474394014
Ccsap	3.05397041216361	1.75212597975233	-0.801579574912467	0.202880349897435
Cct2	192.362623239398	257.477277710143	0.420616615103764	0.0506291890697905
Cct3	178.487387694342	240.790087872406	0.431953870859267	0.169519298130213
Cct4	163.540258676332	233.848590328309	0.515928904592559	0.00046668919826351
Cct5	252.231912700182	323.792673486574	0.360319523083935	0.0651961525688701
Cct6a	107.337766533012	132.388177866057	0.30261652248079	0.0871788459844135
Cct6b	0.208957690634045	0.504288417167174	1.27103823123623	0.18107004979114
Cct7	105.610792237947	161.460202481589	0.612421336571793	0.0375003539608336
Cct8	128.246396620684	172.714148572117	0.42946798131202	0.0144042868942933
Ccz1b	19.8383902952805	35.0589269353184	0.821486870634649	0.0170017036976531
Cd14	14.6787009534037	57.8854444229609	1.97947632398851	0.0212653078861776
Cd164	143.164664835249	285.461991801902	0.995623210935442	0.00293970282701993
Cd180	48.3281824321078	48.0031166602838	-0.00973666007733365	0.960869508385504
Cd1d1	10.3897474332662	19.4664092651668	0.905826208097	0.0922483559359959
Cd200	158.052064376383	77.1378404194412	-1.03488921753708	0.00348526507580859
Cd24	38.6365986074618	44.7080114011289	0.210565285292154	0.513219795992748
Cd274	0.376891712438407	1.86147899108938	2.30422735712559	0.26001814040606
Cd276	32.5980289031105	80.5533342752814	1.30515957439772	0.00393974169092116
Cd28	0.182238633255441	0.156545688998742	-0.219245052681215	0.787377908915952
Cd2ap	24.0744290022671	44.938250054951	0.90044236486664	0.0296349320132434
Cd2bp2	43.5776519635953	51.2897520611122	0.235082133486964	0.225118649086985
Cd302	9.03261108290367	10.8733073899708	0.267575841989157	0.313514906107748
Cd320	28.021591970731	34.7732745975131	0.311440011079915	0.0892913653197715
Cd38	14.6430128742283	25.9226561706146	0.824001125865952	0.00271919319276139
Cd3eap	24.014099348734	24.2589921523977	0.0146379133116061	0.943010358288511
Cd44	23.4937538062192	98.1999150611791	2.06344453267052	0.00295387962018552
Cd46	2.04697971205027	2.24766089546579	0.134927588970907	0.796628753478244
Cd47	24.4594806831603	39.1671478414591	0.67925030151534	0.0178381218626873
Cd48	50.733852769918	49.7325883176294	-0.0287572063355929	0.725921793089193
Cd55	5.02777336163896	3.01180010135917	-0.739293599553728	0.0669241818811037
Cd59	49.5710876375608	52.3081876643713	0.0775378721660184	0.763120763350253
Cd63	1124.46050636165	4203.80783392773	1.90246373054099	0.000177147247374358
Cd68	0.924321967731715	0.632963360935412	-0.546273479345288	0.392489411553867
Cd7	0.101405088637329	0.450913353679002	2.15272018519371	0.428124838541385
Cd72	0.242619792898027	0.445128519611637	0.875524687785557	0.349910651203982
Cd74	2.72447282466923	2.26205335984513	-0.268344139150325	0.447855939305857
Cd80	4.14346709915798	12.5033698527559	1.59340660432195	0.0484092500265364
Cd81	496.956338405053	970.634291189922	0.96580872441688	0.0481201589752246
Cd82	38.0273003861024	157.963319946538	2.05448216596153	0.00125222935253899
Cd83	0.13342190103536	0.111629142087544	-0.257281793837799	0.606996463594302
Cd9	237.097441205353	399.954601470516	0.754356157022571	0.00203907132643012
Cd99	367.219847116128	422.009949233768	0.20063297792378	0.0510094897632368
Cdadc1	21.9030893702095	23.3835822765318	0.0943615899087294	0.50465607068512
Cdc123	49.0083053991941	78.5472482284942	0.680534471648681	0.00149942909853954
Cdc14a	1.6225900288559	3.01779151487545	0.895194612354514	0.0766187802363567
Cdc14b	8.42543390407058	7.73642197405064	-0.123084498945856	0.684123175163941
Cdc16	35.6241559639199	41.7082325413304	0.227476343737269	0.152542190934527
Cdc20	50.1943399509903	15.9351313253865	-1.65531378239383	0.00308105857903715
Cdc23	26.0453047704275	26.2757220447657	0.0127070903737741	0.962124410718588
Cdc25a	10.4121779602077	8.68943443752216	-0.260937689317432	0.285632975673711
Cdc25b	11.6410376005467	9.77384717401206	-0.252221204125394	0.514115517175045
Cdc25c	7.50302674585526	4.91149240720255	-0.611311232188551	0.0551594800675476
Cdc26	17.1835101073385	22.1571397400316	0.366746887682487	0.191800955484287
Cdc27	23.5117673281951	28.9781032530467	0.301580179815901	0.0706134287966549
Cdc34	45.0991947783445	56.7607370036851	0.331791646865337	0.0851671763979063
Cdc37	165.601454851223	298.803499621388	0.851481697899847	0.00286558015431578
Cdc37l1	19.4367575800661	25.4551440924677	0.389169662094791	0.091238923674822
Cdc40	9.52299319684069	11.4980001804562	0.271895951339255	0.303897497387804
Cdc42	370.051761624144	519.010488724593	0.488036610120603	0.0297218218217435
Cdc42bpa	21.6228481591191	20.6507598226351	-0.066361702173789	0.756028021087495
Cdc42bpb	26.6241905457565	35.6943008049808	0.422956078328907	0.00344473254101433
Cdc42bpg	0.585199940610282	1.67020783305246	1.51302610809158	0.147318734262904
Cdc42ep1	11.8495813491214	26.4987124183945	1.16108617134892	0.0460073899167579
Cdc42ep2	7.20227872459428	13.1042082260948	0.863504849423109	0.0257007803890169
Cdc42ep3	27.6204781552674	16.2256317574067	-0.767463643447843	0.000938435792879066
Cdc42ep4	15.0159434397692	19.986050784685	0.412498304624884	0.00521874732043593
Cdc42ep5	48.9331758754017	71.1565253397424	0.540183143731413	0.223873861965828
Cdc42se1	32.6365296427802	47.2335876992076	0.533325463136358	0.00744532782764572
Cdc42se2	14.9308441491685	14.4232046087571	-0.0499039895220838	0.831504976990834
Cdc45	7.5373342211939	2.92751431614418	-1.36437814039673	0.00387956085422895
Cdc5l	32.5508049420829	45.1152952908135	0.47092340864792	0.0968573338660194
Cdc6	3.8693760527071	1.78831738005373	-1.11349814639244	0.0189671618944327
Cdc7	3.23957513617548	3.54931081995942	0.131734300568569	0.657497812008913
Cdc73	15.8583984866964	19.3974149601119	0.290617318217206	0.340052743574381
Cdca2	7.78887337188501	2.14124107359087	-1.86296743153237	0.0122719970740504
Cdca3	27.5609693308704	7.9545472183379	-1.79277491092316	0.13333198232106
Cdca4	18.1240833265681	19.2994318332975	0.0906503469604084	0.711398842810081
Cdca5	3.64966029208343	0.995454584053072	-1.87433478314453	0.281449625268141
Cdca7	5.32297831809708	3.63614442106638	-0.549824187893372	0.0890813528160636
Cdca7l	2.01878126024226	1.91632791206653	-0.0751401510232994	0.906356371247672
Cdca8	33.7071733944018	14.8453243490712	-1.18304703683626	0.0501266822991167
Cdh11	99.0401634122431	75.5722988843378	-0.390156185175483	0.164475213475131
Cdh13	70.1541965977879	104.177123650688	0.570437196662289	0.0692256062872797
Cdh16	0.222747452873606	0.846316361105846	1.92578812273215	0.194237585582215
Cdh2	14.3914311204828	20.1052174029879	0.482359871989342	0.0181080218920189
Cdh3	2.08118602624842	1.99177317452922	-0.063352564788783	0.933549725509139
Cdhr1	0.147954046100549	6.9021933619051	5.54383383522789	0.0145803068293126
Cdip1	19.5992097897341	25.0904273472667	0.356341555099059	0.2715103738742
Cdipt	53.8866181646647	70.7777340174656	0.393368525534513	0.0340009772104148
Cdk1	77.4511211552217	26.2687074654186	-1.55994090776121	0.00124903135935203
Cdk10	29.5035708724777	41.1013777420515	0.478297177566306	0.225384901010768
Cdk11b	31.9553566703847	50.2637221780995	0.653459720891919	0.130452634163669
Cdk12	9.2168185618812	10.9733259334634	0.251660106287248	0.0738580254664686
Cdk13	9.6290038104394	11.9128119464817	0.307055539005955	0.0540815026721047
Cdk14	11.7636089694925	34.8492800113729	1.56679811626593	0.0023075333869314
Cdk16	77.8231899313365	116.619653394821	0.583538918106278	0.0530703684136606
Cdk17	6.37317064042642	10.1752107825799	0.674975486402809	0.0865445883973845
Cdk18	2.77974042014546	4.81078372845692	0.791321777311909	0.0205274200973677
Cdk19	12.0446005692735	17.9531662621137	0.575851752740301	0.00681755545679392
Cdk2	18.1046549557735	9.73734656455406	-0.894760086422437	0.0121742657781745
Cdk20	6.10991301812344	8.03189190083552	0.394588010847444	0.175086457168196
Cdk2ap1	143.619839384443	258.423586341669	0.847482696727911	0.0152684964974296
Cdk2ap2	47.9830199097414	91.1925611008197	0.926392184002358	0.0504441624079985
Cdk4	187.444201391189	248.469290460819	0.406606356671902	0.172327533500109
Cdk5	31.3166615542856	63.7858915507404	1.0263069321154	0.0067253817850952
Cdk5r1	0.408371254234162	3.20710846981671	2.97331992719862	0.00284359038255399
Cdk5rap1	10.1217397836881	13.090623912846	0.371076569090889	0.288130575704187
Cdk5rap2	8.11168001538054	5.92517200117235	-0.453143708451331	0.0693743938642624
Cdk5rap3	34.1558368649706	48.7991519284635	0.514723935031685	0.0763171646810412
Cdk6	6.89813835110238	11.5590958123587	0.744749580937003	0.0576088437594115
Cdk8	16.1462183349803	18.9705285376331	0.232563568629869	0.316586194921473
Cdk9	49.9342169256056	73.7385001677534	0.562389325626496	0.0173496725594298
Cdkl2	4.46781993119576	6.33320957353513	0.503365779387502	0.101374945418692
Cdkl3	1.03015114231363	1.53329884626399	0.573782888504516	0.596509706949141
Cdkn1a	96.9183550462775	244.732719066014	1.33636516876111	0.000779910663509249
Cdkn1b	41.9939598115432	33.6794196846897	-0.318314553037494	0.05224681488616
Cdkn1c	0.442072209187054	0.651555941379202	0.559607008916305	0.65617720350037
Cdkn2a	14.7224035088625	74.3605182718598	2.33652360738691	0.00711142428721392
Cdkn2aip	17.3649019341249	17.1427020836573	-0.0185797340680947	0.908823070169979
Cdkn2aipnl	8.37644098146848	15.771244607764	0.912887216025293	0.0172461331363214
Cdkn2b	7.96016689859593	99.2485656617229	3.64017566782388	0.000983779208227739
Cdkn2c	13.9974193667773	9.19862243648921	-0.605671141389124	0.094353419120417
Cdkn3	42.6285950304119	23.4619164124505	-0.861500647027036	0.0416486021981354
Cdnf	1.87062351608093	0.962109790014429	-0.959245789338977	0.698490126546685
Cdo1	2.10771254874167	0.866865528083601	-1.28179800582424	0.0562878647287295
Cdon	4.39322957650484	4.76153545421471	0.116144982845312	0.739193637093017
Cdr2	23.5597317505342	24.4027262574488	0.0507192209511164	0.876466165889013
Cds1	5.98570849376475	10.8387757046176	0.85660788020722	0.166045986720278
Cds2	21.3863554347396	19.2476866138533	-0.152005587724867	0.41635633213624
Cdt1	4.14293882335492	1.40537574463946	-1.55969861250385	0.179131338370142
Cdv3	47.7223175752677	83.9441221130984	0.814765201705967	0.0463609325260985
Cdyl	6.77081945482853	11.9768961260666	0.822851719618495	0.0434251943567764
Cdyl2	4.91563359581673	11.5297127733091	1.22990728476845	0.0824864791517572
Cebpa	2.41605293542443	6.12820325246145	1.34281208325176	0.00321380399192032
Cebpb	57.059429142481	104.419658924415	0.871856132899393	0.00128565876581314
Cebpd	18.4271544987431	50.3686518236518	1.45069280731873	0.0027864311395036
Cebpg	25.0548725229315	33.4722153456904	0.417872840924378	0.0300009923598232
Cebpz	20.4593970882492	24.5786224843252	0.264640430366662	0.0453882586657956
Cecr5	10.0025641935664	8.16049341262054	-0.293641597063965	0.511877724664876
Cel	0.483688681471704	0.163151642950473	-1.56786526291832	0.0717088094454237
Cela2a	0.63422633146284	1.69158109424298	1.41530266063464	0.162555260651823
Celf1	31.6902088160292	51.3715187978643	0.696931561473816	0.00453709606349565
Celf2	15.1792061706683	4.78457050332138	-1.66563501468793	0.246470289831661
Celf3	1.12949995082084	3.70650892119797	1.71437677590025	0.0902026022936355
Celf5	0.476305945561218	1.11943578871518	1.23281131441225	0.266936044403079
Cenpa	12.1028788427699	4.41398919358864	-1.45519525126037	0.00179588096921743
Cenpc	11.0056244104581	7.47726829061336	-0.55765779550457	0.164641050256866
Cenpf	8.93725890201308	2.64887314573146	-1.7544536632727	0.0623348577470773
Cenpi	5.39837909721792	3.30685946007184	-0.707064559574513	0.0888016075731282
Cenpj	3.77796372387423	5.41752741970126	0.520025701251864	0.22099073340372
Cenpk	4.64908383102627	2.51398435052071	-0.886970771327651	0.25513988051797
