RASMC_RNA_0H	RASMC_RNA_PDGF_JQ1_2H	LOG2_FOLD_CHANGE	P_VALUE
Ago3	1.68993619837441	1.95913636321316	0.213249037847612	0.557289058347197
Ago4	1.13264700245205	0.127794335736879	-3.14780250711974	0.323262482359592
Agpat1	51.0365915163883	42.7169617608795	-0.256722942643476	0.136889966510753
Agpat2	13.5071684083745	33.5988890074189	1.31468826389895	0.125560094829359
Agpat3	5.91649259229135	3.75565770911789	-0.655676590932202	0.198162988685124
Agpat4	18.422602423299	11.8670884441563	-0.63451085722987	0.0100727654941077
Agpat5	19.4191383487716	11.0617182215604	-0.811903690576327	0.0289444795142159
Agpat6	26.2156219136792	38.265770852329	0.545627691266457	0.0349670636542217
Agpat9	2.31202784789525	19.2454537847411	3.05728700855226	0.000998892296976129
Agps	13.3443809909562	19.5423664483947	0.550372794109364	0.111069456541781
Agrn	22.1781982955919	22.5127886085441	0.0216026021292613	0.903644104139651
Agrp	0.10559402922122	0.764624150460971	2.85622250775326	0.176768483925271
Agt	0.796658036453329	0.731945104635347	-0.122225132251095	0.896155545398311
Agtpbp1	9.27302257825168	6.9019102048842	-0.426043963472729	0.345956845880346
Agtr1a	34.4353379064018	8.79154483360071	-1.96970123355255	0.000177719284832852
Agtrap	9.34353044693046	2.92174493858965	-1.67713753455533	0.0714825395293888
Ahctf1	11.8931893991532	17.9988176958046	0.59776648727972	0.0429404562357475
Ahcy	37.52648101274	55.0299768381532	0.552308711355078	0.0733664161796576
Ahcyl1	58.5011818876289	69.9341797388542	0.257531961494415	0.205546642745339
Ahcyl2	1.76435084787809	4.615638992647	1.38739291469897	0.045919066849827
Ahdc1	4.73565225944179	9.18458591647043	0.955651532182816	0.0206501276341475
Ahi1	3.51426106039262	6.26250646687867	0.833518820715796	0.0916272502866477
Ahnak	45.9902162238121	90.0678962233534	0.969685983242366	0.00867090838466402
Ahr	12.1619146075491	12.7127537091278	0.0639062012351853	0.772908678680479
Ahrr	0.654289449097829	0.223832571359864	-1.54750901866037	0.221649846514554
Ahsa1	82.6587898622268	60.6452401311199	-0.44677382574044	0.111963351752365
Ahsa2	12.3173634542279	11.2425558080181	-0.13172343299166	0.19536004144667
Aida	47.8606928140072	46.6345281219003	-0.0374427615978159	0.553156763033463
Aif1l	9.11970911982788	6.85981015601576	-0.410819158619618	0.0623606362767928
Aifm1	36.9336107426385	17.5179067459843	-1.07610391734598	0.00588875833183837
Aifm2	7.03353071126908	1.9650692475345	-1.83966892634228	0.194207112227254
Aifm3	0.537558487673343	1.07772712174119	1.00349829986254	0.409356092595941
Aig1	16.3767667352821	12.5578720500454	-0.383058535704543	0.0761454701974293
Aimp1	69.7500409480426	57.728427835939	-0.272912128080281	0.0179901890842186
Aimp2	42.9459486238805	64.2635965281155	0.581479685061665	0.0335648003308679
Aip	29.5883796946743	19.8331921534862	-0.577113796378497	0.0417248139293007
Ajuba	49.6615559988127	26.1361500347551	-0.926082823115827	0.0108119954260645
Ak1	6.04423231840025	0.756692952371098	-2.99777920009816	0.288166682984776
Ak2	42.9714120181491	42.3418790642409	-0.0212918888528824	0.846544211408818
Ak3	128.823429771912	65.6856390843696	-0.971745115291107	0.0989654455397768
Ak4	2.88473440710256	11.5063671698924	1.99592200921783	0.0852996968335574
Ak6	24.3750190798451	42.3449238286868	0.796785686198259	0.00334202995961408
Ak8	0.103995103624972	0.476047437944873	2.19458974078349	0.376360663590443
Akap1	29.8021179823613	25.9256251125169	-0.201036088667292	0.0885250905364491
Akap10	6.71515643696778	4.95562433772823	-0.438354181429077	0.466904433448747
Akap11	10.740659722103	6.86910420145433	-0.64488873566668	0.218841795980966
Akap12	64.4122907868976	257.167790188287	1.9973020523932	0.00652881407964023
Akap13	7.51411546903206	7.83508055490784	0.0603448216002686	0.588031247262934
Akap17a	16.3349089171292	10.9717166439829	-0.574169141705265	0.0133271069404809
Akap2	26.5283121918299	39.6170661338686	0.578589154473919	0.0576800223618379
Akap5	1.00817422922501	0.508162548088797	-0.988383025154014	0.132308645331979
Akap6	2.99778673061359	0.568167135441459	-2.39951046124598	0.00876633469663555
Akap7	8.99079898042804	1.933813552836	-2.21700062345602	0.128165927351818
Akap8	29.2281845782277	22.0011723931091	-0.409779819434417	0.00324133051635582
Akap8l	34.1218752468288	22.3417048242735	-0.610957658007349	0.0168626880043819
Akap9	6.55045037807579	4.87370133867758	-0.426576257817287	0.310639135399378
Akip1	28.9550039115658	13.7788330730233	-1.0713589800995	0.00982783954909778
Akirin1	21.9345046759337	52.2634603916346	1.2526005215838	0.00331615535994618
Akirin2	36.4702359160602	38.0159134034488	0.0598839228291885	0.790274947752144
Akna	3.09853504200671	0.989598392692341	-1.64667122195309	0.0402995867503661
Akr1a1	545.034502276534	455.614614099868	-0.258533536533358	0.216666212331087
Akr1b1	219.481378083157	265.128076416504	0.272590916815114	0.0459758007192143
Akr1b8	1.71745749986075	0.478174030154076	-1.84466671473197	0.394995246028311
Akr1c12l1	0.158239375761464	0.0962209424751632	-0.71768580426758	0.444276164269194
Akr1c13	1.47765965446346	0.270023205235137	-2.45215871557796	0.140179347306362
Akr1c14	0.921961237547826	0.0922558427111923	-3.32099390863909	0.167100718960977
Akr1c19	0.150062145527889	0.0953586101630535	-0.654124976560987	0.428441168188445
Akr1cl	3.96362667982684	1.52008285701993	-1.38267112194936	0.0693369844115101
Akr1e2	4.48758782365347	1.97377825781314	-1.18498025252004	0.425950708646111
Akr7a2	21.8856122132948	32.6521961024307	0.577197285464108	0.0838326141049874
Akt1	154.422078839552	104.252831793689	-0.566792468111879	0.109188917745284
Akt1s1	48.7593493377378	26.288612904684	-0.891240852804605	0.00734493933885899
Akt2	33.9626595773366	20.8028706018855	-0.707166818579569	0.0546847498896103
Akt3	36.2792427709355	30.2647665568567	-0.261505120843581	0.304510242631521
Aktip	29.9028670560746	24.986618461238	-0.259128146209123	0.0326558854572399
Alad	17.2508656204461	16.4650476453086	-0.067262069102401	0.326295072630606
Alas1	14.118734948893	31.8691200533412	1.1745483573818	0.0030015523101556
Alcam	30.3638956947064	44.7749186293501	0.560333909636055	0.0153316767869758
Aldh16a1	24.6484906477467	17.4730103267009	-0.496371122279607	0.0108993535637862
Aldh1a2	22.8062905709969	11.0753845902709	-1.04207501536323	0.00606115441712089
Aldh1a3	0.101565163895514	0.196662830557543	0.953318659628478	0.280345720036641
Aldh1l2	20.7895103822543	5.32497672223889	-1.96500865758379	0.00552324513696244
Aldh2	164.411944642432	164.834686236431	0.003704745799581	0.974058819488689
Aldh3a1	0.0998003969451716	0.423683690408819	2.08587013475968	0.26737804421915
Aldh3a2	27.7924967641027	31.6786060781209	0.188813409178296	0.273036790725246
Aldh3b1	2.48771662167648	1.16947167229728	-1.08896523975557	0.184688785334835
Aldh4a1	11.920327168858	10.0481281144164	-0.246497069048627	0.200700300111673
Aldh5a1	0.757059849793642	0.669316072196687	-0.177719699829246	0.80952922646346
Aldh6a1	44.8150800862396	36.373851589354	-0.301082575440184	0.0583281533768953
Aldh7a1	78.0775237229982	78.8904551420323	0.0149434632599902	0.908636883594023
Aldh9a1	62.0405936288619	79.1711091573404	0.35176157242457	0.0324160237825441
Aldoa	624.877460325845	725.29655600314	0.214997696199611	0.135205790235454
Aldoart2	0.404583773684373	1.19159265205269	1.55838076719837	0.0324424445289086
Aldoc	2.21540864495918	0.869389206659181	-1.34949874679444	0.467241418184005
Alg1	10.0076064458977	5.53558655796257	-0.854288860966652	0.0189450062145024
Alg10	8.26858836757441	9.41887508331718	0.187913715725566	0.512758569725991
Alg11	19.4539431553131	13.6907738479289	-0.506858612539945	0.225617069016745
Alg12	7.76465871465648	3.80211578586837	-1.0301200471851	0.0883487713084612
