RASMC_RNA_PDGF_2H	RASMC_RNA_PDGF_JQ1_24H	LOG2_FOLD_CHANGE	P_VALUE
Abhd17c	13.3600393775661	11.6612486967172	-0.196201978179762	0.220731393048701
Abhd2	44.2858469630847	27.4705329907118	-0.688960808306723	0.124931178392475
Abhd3	0.589064434241804	2.78236794155791	2.23981585952373	0.019616884326963
Abhd4	54.5871008314093	74.5573199665934	0.449789925560396	0.130188898361517
Abhd5	23.5515758637241	44.2420603003061	0.909594976240146	0.0179236595145361
Abhd6	4.86194936520829	21.9591384754143	2.17521468048273	0.0176504283959334
Abhd8	13.3670347151601	22.97508835121	0.781390949709071	0.0012480815418202
Abi1	38.4432603106666	40.39494361235	0.0714440227608144	0.460615322494751
Abi2	20.9157895746332	16.0172580460441	-0.384965263431804	0.14548798273964
Abl1	0.42592889662393	0.660977973838252	0.6339895856646	0.148949107616731
Abl2	7.59822437644916	2.22968192273081	-1.76882439971173	0.0497524958397937
Abr	6.19357278961086	12.7515985228314	1.0418343330459	0.00250520925332937
Abra	2.30191363960502	0.0865035609849017	-4.73393037537226	0.15856447885121
Abracl	111.246543191375	57.0634471111057	-0.96312170177881	0.0591767924565957
Abt1	23.2551567253292	19.9441561070192	-0.221584582507255	0.465773000650587
Abtb1	4.66647807927865	8.53756997401075	0.871491379226696	0.228389657090505
Abtb2	15.412514839858	12.8530314968282	-0.261993612267159	0.273716170448272
Ac1576	0.762873138434736	0.946296156449241	0.310848600733196	0.641453419630359
Acaa1a	20.4066698179474	32.4067608713594	0.667254060316933	0.0430808364268432
Acaa1b	1.17520293039977	0.945407823152266	-0.31390119039846	0.727583533071274
Acaa2	24.6342104036663	29.3970959829893	0.255010414327707	0.167137339451769
Acaca	11.2051586704181	15.1541250110732	0.435547476044977	0.21006990936147
Acad10	3.67176241780342	3.72986329948806	0.0226500444097953	0.952867126849532
Acad11	17.2854392307776	9.04584011516317	-0.934230861861096	0.0436099834992946
Acad9	10.5478154868906	10.7363711623672	0.0255622128410082	0.901180667989798
Acadl	58.8504946899084	89.1382734460836	0.598990474670342	0.038142579825362
Acadm	30.3260370193969	49.9519238262883	0.719983262281662	0.0217729438186241
Acads	12.3938859742439	15.3761950303142	0.311069939902754	0.249411085095192
Acadsb	15.2680657137109	5.40560522394059	-1.49798924147826	0.0380803679801903
Acadvl	21.5612250604445	66.5565347768389	1.62614117132986	0.0035895476760498
Acan	9.26625585912424	0.487392430969362	-4.24883076669421	0.0218210245535998
Acap2	18.2367835584444	31.609754626343	0.793518534002442	0.0490016467592998
Acap3	13.182720678208	10.8071209975897	-0.286665905326696	0.278315572557758
Acat1	40.9242028079993	31.6937107126381	-0.368757732742486	0.152443898449467
Acat2	34.0279602052623	21.5134353628266	-0.661482752784283	0.0380520990378254
Acbd3	40.4262581478579	22.2397427312893	-0.862152574915987	0.00204319377356731
Acbd4	6.94850294991587	11.3649066934563	0.709811750800651	0.0480463980006123
Acbd5	5.79160930596895	4.78891290787207	-0.274266084800239	0.774214969432485
Acbd6	16.2947488600087	15.0172532594888	-0.117786157057414	0.627011944625431
Acbd7	0.187892637120573	0.914075563840802	2.28240489990743	0.156003112312877
Accs	2.20208190905709	2.49295319384971	0.178987663272981	0.792210105998014
Acd	29.920731794417	63.9913206713739	1.09673078070169	0.0905347703626175
Ace	0.89488203588332	0.133083963579637	-2.74936077850542	0.238939805332655
Acer2	0.622562305104163	0.405910781227569	-0.61705556779956	0.660859275300488
Ache	2.11366219473382	0.449447997470868	-2.23351871756453	0.139544204493501
Acin1	41.3596768941768	44.0576691194397	0.0911682557403201	0.590450213699019
Ackr3	25.9457266228526	1.52454416066773	-4.08904709397464	0.0102640814228657
Acly	91.0215678834654	228.31462522953	1.32674293510113	0.00407868345673373
Aco1	50.7533375527805	39.9453992246328	-0.345473349412944	0.0822402732635699
Aco2	99.9244024216358	89.6828701567697	-0.15600458988703	0.432630282727569
Acot12	0.161227681584357	0.0934065207519299	-0.787504291292634	0.306230609089649
Acot13	4.42427624683262	8.3592605465006	0.917933859660761	0.180755801435072
Acot2	1.9807991509446	0.649661810724455	-1.60832179487311	0.313741436621347
Acot3	2.45923972787469	0.923650076342467	-1.41279407931983	0.0540965723159042
Acot7	61.7781418001412	96.4999914057276	0.643432336519784	0.0291384575969408
Acot8	6.37405509934751	7.0942134581088	0.154431249960634	0.497766758501229
Acot9	64.7030955346605	53.9950759384831	-0.261006888269598	0.372835340786076
Acox1	22.7158342634771	23.8107608504845	0.0679154304122022	0.814761060616162
Acox3	5.22076872878619	6.06274264230744	0.215708331544145	0.252653192141774
Acp1	32.974720137976	15.3572575208373	-1.10243981068405	0.446008795570161
Acp2	18.0255541822076	5.93860487185447	-1.60184766425812	0.0105544523941199
Acp5	3.94355976930159	5.21900809522122	0.404277131140855	0.126508083570069
Acp6	17.1913829893153	8.1453394375969	-1.07763888348812	0.0686385432138722
Acpp	0.131270064659932	0.117792484815271	-0.156290458041707	0.749023661936356
Acpt	4.27985951060167	0.104427265220465	-5.35699309624866	0.350731765853243
Acrbp	0.647917612472005	1.15052734966569	0.828412998360774	0.329369874237722
Acsf2	7.59007232448112	4.66863280087124	-0.70111351126778	0.00943116704599311
Acsl1	13.6040194936763	9.44216592055292	-0.526843238703748	0.0977579439020375
Acsl3	58.9223223462114	56.2614600572136	-0.0666673005016957	0.528504322797387
Acsl4	97.5813649942836	108.989005032914	0.159505031876207	0.190839762972098
Acsl5	87.6898454376109	31.6387790805678	-1.47071585872548	0.00018926595696612
Acsm3	1.32574014409847	0.448150597076521	-1.56474249926075	0.220061569120462
Acss2	16.405203158442	17.2621262907099	0.0734567218033034	0.733446994296927
Acss3	0.359686981614562	0.264480076532086	-0.443582896803198	0.593994972700144
Acta1	26.3142528140866	1.85024183060687	-3.83005867894796	0.00080487859826291
Acta2	6011.84353325165	87.9340416264	-6.09524187188005	0.0080391364347756
Actb	5058.68460618805	2914.35155982952	-0.795587373245155	0.0508888306404546
Actbl2	1.74809950641816	0.910434353292771	-0.941160408373814	0.285413437439498
Actg1	2815.5796230687	1983.79112253259	-0.505171820723433	0.120124406818878
Actg2	10.7728338450372	0.23830293813598	-5.49845725812961	0.0160303258758872
Actl6a	27.4185152444615	29.0766237548465	0.0847093107669494	0.61477432233703
Actl7a	0.443483881712676	0.27742739161213	-0.676771432919337	0.405830095574404
Actl7b	0.496027939057961	0.168887736950017	-1.55435680662209	0.192370836318148
Actn1	685.604370196392	255.120196093252	-1.42619919393911	0.0292714604447162
Actn4	549.404814672999	292.121802223796	-0.911299517119604	0.0346021227983064
Actr10	97.596797667906	100.588458098703	0.0435590581626325	0.786338692014466
Actr1a	80.8288240129741	93.0048454057977	0.202436022423747	0.300071105379137
Actr1b	58.4635577133051	39.503229853958	-0.565567009476494	0.0138820253933998
Actr2	232.466082688144	216.306987665442	-0.103939967763882	0.676675776671726
Actr3	292.672527507116	150.365057788128	-0.960817980810841	0.000831330584442898
Actr3b	17.1735744275415	9.78172355680138	-0.812029748320177	0.00466175827995849
Actr5	2.2633472174319	3.55036014087624	0.649507452183355	0.162338797380112
Actr6	11.1291981619934	29.7332238487974	1.41772624416829	0.000441675457669398
Actr8	15.515096450675	24.5253147664024	0.660598987103785	0.0155778616295064
Actrt3	0.105682835572453	0.109151251627574	0.0465875925609698	0.892458698895749
Acvr1	21.9338406593869	9.17819564152205	-1.25687598838226	0.010394849250015
Acvr1b	3.16887038858061	2.21434644617363	-0.517087695573701	0.570877766890719
Acvr2a	4.33935449708432	3.48063128976182	-0.318131455202809	0.288275302238997
Acvr2b	1.25484942780099	0.844805900601946	-0.570822445903722	0.675690860828051
Acvrl1	0.586643475153772	0.139169826984313	-2.07563753227462	0.112758478154754
Acy1	26.4901912632869	39.6973626498892	0.583584902851235	0.0898974435661295
Acy3	10.064063498381	0.684306283910681	-3.87842692415425	0.0348621489509494
Acyp1	31.324697875228	19.8739939090137	-0.656418766926243	0.132207747524501
Acyp2	3.4538344752761	6.76830298400074	0.97059520885627	0.190477857682144
Ada	6.23760144299475	3.55275585265823	-0.812052824117647	0.121105934328934
Adal	2.05935194294554	3.82283866162988	0.892453906812788	0.216676515930882
Adam10	10.5354730289943	23.123671132268	1.13411536869011	0.00756764866600379
Adam15	18.1167020128394	33.4043008534664	0.882713514521469	0.00455566283507165
Adam17	23.069734557439	25.7225818884609	0.157034055238345	0.510186225073149
Adam19	29.0059233288493	3.10714655685751	-3.22268534779685	0.0106714440918299
Adam1a	3.08491323361144	0.712043058694805	-2.11519352099755	0.0540165617519559
Adam23	0.751749604694306	3.75075060194403	2.31885522802498	0.03348551218093
Adam4	0.252496055602042	0.294850503226439	0.22372280563068	0.599321489810781
Adam4l1	0.215184129432026	0.334497984872228	0.636425841507184	0.315923694955329
Adam9	56.2340564738497	40.0073029981756	-0.49118074427456	0.0140303548101516
Adamts1	344.224843557941	48.2880892966582	-2.83361194000996	0.008255222012649
Adamts10	21.4003887763712	7.2775162941685	-1.55611893638177	0.0130884738862218
Adamts12	106.136655896656	3.78491631719174	-4.80951778538182	0.00839150040256513
Adamts14	3.63073381838452	0.252291511313396	-3.84709759423506	0.0384079155307275
Adamts15	0.931737708714949	0.18401453163012	-2.34010418192603	0.30569014735066
Adamts2	14.9250153016985	7.66273735324104	-0.961800648519235	0.0198454962543092
Adamts3	2.48829821944095	0.838259623683776	-1.56969035487029	0.34587540211904
Adamts4	0.859279180598724	0.110262402604134	-2.96218599744532	0.130974366000333
Adamts5	5.01531519272934	4.86783813464092	-0.0430591750134347	0.858203338196357
Adamts7	1.20246844841402	0.592023229983394	-1.02227334862297	0.224806159938896
Adamts9	10.0217117130071	1.57818127792462	-2.66679410729227	0.0410770034557617
Adamtsl3	2.32668419642441	0.1990792142747	-3.54686090211438	0.158507680860316
Adamtsl4	19.6117482460097	4.42007379111839	-2.14957578706072	0.00950255787635108
Adamtsl5	24.529146779309	8.62519532121787	-1.50786801942788	0.0789380874636587
Adar	25.3044275352742	10.0640528301252	-1.3301784358574	0.0847368991342853
Adarb1	59.1203722956731	12.6000199484786	-2.23022933670546	0.00355488712511627
Adat1	0.716525325674788	1.43261917390459	0.999565553317163	0.155338119536011
Adat2	4.6484709079981	0.956807958212718	-2.28045493244925	0.168865252103397
Adat3	8.72069877496589	9.66624374979425	0.148511634719188	0.7763176732293
Adck1	1.56139973332631	3.60738877331852	1.2081149843739	0.029329442770491
Adck2	1.84363464070751	7.79321327810434	2.07966551899323	0.00342090789531343
Adck3	1.63024831346435	3.62729341065935	1.15380172196193	0.0859191855398761
Adck4	17.564647811871	15.4163676923629	-0.188211762867588	0.537245019185292
Adck5	11.5062749698563	17.0508069293712	0.567419164019994	0.212255324261936
Adcy3	6.11632319846118	5.31223297384387	-0.203346224479496	0.143358290194697
Adcy4	9.16426846833014	2.11314705672115	-2.11662655334583	0.0256323386829364
Adcy5	2.14598718100453	0.195098357169609	-3.45936792335841	0.155871707073506
Adcy6	32.6094015947719	15.5184704164712	-1.07130160208534	0.0463452105991681
Adcy7	0.702580895604018	2.24848852108817	1.67821926600506	0.0206068083385539
Add1	119.032010449147	101.836322178221	-0.2250973773159	0.265333935009044
Add2	0.202150218054032	0.238421738709849	0.238088023388559	0.665339006689865
Add3	1.19347585589913	2.27902652015992	0.933248331898952	0.0368602829026363
Adgre5	9.14184241846509	8.50374914774852	-0.10438591144484	0.70209412352534
Adgrg1	1.15255701427785	0.117049080182209	-3.29965261680072	0.0794415260715148
Adgrl1	8.58088008696115	3.44052028143887	-1.31849887521116	0.0717841294224088
Adgrl2	43.4290127922462	19.6300459056302	-1.14559561189721	0.0196975872942234
Adh1	1.2145361956101	3.8074316118092	1.64841263778148	0.0386180798451721
Adh5	49.8187622270442	64.0980166798037	0.363590540160622	0.188519792097313
Adh6a	0.264024494042118	0.0916534489619478	-1.5264107011026	0.384993154747793
Adh7	4.52544024487495	1.64460421053742	-1.46031771999071	0.00840733900419823
Adhfe1	0.35346752296047	0.200599645744991	-0.817258606312006	0.507192055946814
Adi1	7.85512195814695	8.70170183627925	0.147663908906105	0.595105976163488
Adipor1	114.102144854331	94.144510707591	-0.277377028129484	0.131691806583906
Adipor2	48.6107478920992	56.7061893831883	0.222230880820257	0.230299590480982
Adk	33.6261649882719	20.4793567302838	-0.715413851050636	0.0806829103798994
Adm	2.61918713918454	2.53881790303401	-0.0449622217240558	0.943914039945445
Adm2	2.53177692134428	0.324270303042555	-2.96488148066117	0.0572112977576189
Adnp	18.7412669488004	13.566148761389	-0.466207267420468	0.100649853475009
Adnp2	9.45062295702019	8.07804417352559	-0.226403395428421	0.490855726015506
Ado	11.7731825770411	6.66331234381303	-0.821192941728582	0.038302401128246
Adora2b	1.81590578736272	0.21551932339058	-3.07480022303286	0.401531123884474
Adpgk	19.2897039947049	38.7442368005354	1.00615072062991	0.00949030071335112
Adprh	16.8442558635889	25.2399683407297	0.583453405437309	0.114436607530806
Adprhl1	2.60054413031605	0.17332097786651	-3.90729533371102	0.154289616104998
Adprhl2	39.4213628171121	43.8949431160107	0.155077092768885	0.407654063890226
Adprm	19.4775669981962	21.2394671306459	0.124934094065262	0.50334970452631
Adra1d	5.74889595361952	0.21124764279253	-4.76627777209451	0.0555525439558939
Adra2a	0.722088557832949	0.168403407992691	-2.10025444723545	0.394863747194016
Adrb2	1.27436179463183	1.32705215834061	0.0584501547556148	0.841525242085393
Adrbk1	33.2250291436776	26.5981699578568	-0.320943478030456	0.137629500018853
Adrm1	121.797048844807	162.435234206762	0.415385427808947	0.0890431929583531
Adsl	23.1485573185009	38.556359188978	0.736046543194971	0.0111828444526755
Adss	187.493668508677	69.3543577911207	-1.43478343754527	0.00332705163732619
Aebp1	117.487697277983	23.4881061658801	-2.32250739353469	0.0120357336377052
Aebp2	28.4986691597447	11.6055417047607	-1.2960806853547	0.00931526104376736
Aen	59.1176323661171	22.1120691262925	-1.41875446040151	0.0192480496267983
Aes	422.618685776567	296.886310900731	-0.509445982604494	0.0712277562956608
Afap1	50.8288350157573	31.9703300391515	-0.66891352739221	0.134406038084975
Afap1l2	4.23177111007669	0.401119286489629	-3.39915835629366	0.10506755387106
Aff1	13.7039414045728	7.90232198828584	-0.794242351132184	0.00762181651897067
Aff3	7.16868209374311	1.28199901324569	-2.48331276356504	0.0572139313815956
Aff4	26.4290393543374	18.1741979397158	-0.540232289889029	0.068456615460142
Afg3l1	23.7792923149437	23.8813806454647	0.00618046470079902	0.961563478847477
Afg3l2	44.1725447867093	33.0848407693361	-0.416979612471491	0.0804654439815581
Afmid	0.344162153541136	0.643526747038003	0.902911655388966	0.249237237149477
Aftph	22.8324644227499	21.1203842314571	-0.112450504213275	0.691937325402027
Aga	71.183954431647	25.7064686400871	-1.46942064281857	0.0023458820922177
Agap1	6.99135205093267	10.7185791424684	0.616470285336425	0.028650827518658
Agap3	12.9460904352403	17.452344048149	0.430904332785021	0.064334575722904
Agbl5	1.15483768977218	0.741094473736247	-0.639960725652423	0.1140261469339
Ager	3.97223607105569	0.576291997142345	-2.78507947462364	0.0339415067996102
Agfg1	46.5040764166099	39.0618651652964	-0.25159634622949	0.274228529741842
Agfg2	6.07584177741135	8.69749612079992	0.517515829654573	0.0396912702018342
Agk	8.56809921104666	11.315904321153	0.401304793108994	0.0553166904413955
Agl	5.03210557555015	6.25821865467847	0.314589874656529	0.198089539262933
Ago1	3.3637761394235	4.89006674908767	0.539772461117624	0.0358471781569403
Ago2	14.0823475594976	11.4991942137364	-0.292355084244421	0.259562176020916
Ago3	3.07401377676523	2.26303251960737	-0.441866314576521	0.380916363068173
Ago4	0.875618039645265	0.202545678599323	-2.11205437267311	0.352047254285503
Agpat1	58.6074790428255	74.725999889899	0.35052551415798	0.20913396223019
Agpat2	51.6173122687401	15.762375337111	-1.71137006127648	0.00402880687123859
Agpat3	8.34535124349442	5.46483297692702	-0.61079536864942	0.0752220163823365
Agpat4	18.0722867252684	19.5685796321646	0.114759977981081	0.650793750615122
Agpat5	7.16184833694916	11.6022553771374	0.696001407104466	0.0323931434867488
Agpat6	47.2539100118773	44.7270281392492	-0.0792868071658161	0.710231422919911
Agpat9	23.7778788919171	2.59574516662828	-3.19539936407774	0.000631283202850648
Agps	18.2888062597836	20.5941627151427	0.171274561486845	0.557236663266297
Agrn	18.4967078198451	14.1259825368706	-0.388917294016434	0.155407850796734
Agrp	0.336975596437824	0.432759804350547	0.360922388692444	0.705905694511471
Agt	0.346661778627636	0.131938925805507	-1.39365851600395	0.258797596087988
Agtpbp1	11.5214965055944	9.08917581674019	-0.342106732347362	0.17583499526213
Agtr1a	30.1829518940571	5.98765585264204	-2.33367070005788	0.0276155523036403
Agtrap	4.84351370765405	6.05539478271545	0.322166995129603	0.122285783969304
Ahctf1	16.2538990677207	16.6715306334025	0.0366007253238501	0.841336250407351
Ahcy	38.5202993309609	82.5468146324451	1.09959363058093	0.00352161465807684
Ahcyl1	76.5878030861621	79.3446095601741	0.0510175584343112	0.76977451839839
Ahcyl2	2.32336549025751	5.33750002848818	1.19994804906336	0.0170762275347007
Ahdc1	11.8716670385475	4.47971210208028	-1.40604461215082	0.0187680657465617
Ahi1	4.32042093401405	9.79147170786594	1.18035384103077	0.0515864452440019
Ahnak	71.1577963833261	46.6747205963335	-0.608380447642401	0.0898217381360965
Ahr	34.4424888957187	15.4029771677011	-1.16098016956911	0.0158744549414141
Ahrr	1.63691110555705	0.145595928517734	-3.49093405931993	0.146788082301799
Ahsa1	86.6361662705518	140.35083698395	0.695996358507056	0.0180672338213003
Ahsa2	15.1493876487258	12.6521517665212	-0.259876713252401	0.413392147812791
Aida	66.1737523337964	38.0725896072451	-0.797506386899429	0.0320464536949953
Aif1l	12.6132197995886	0.483090867046273	-4.70649821332791	0.0233644393758844
Aifm1	26.7430760063574	34.365734919939	0.361805397375549	0.028215988754094
Aifm2	4.45539851881468	2.14886780047799	-1.05197775111254	0.0897064132435379
Aifm3	0.488903066371859	0.774447479440084	0.663618949477822	0.348708134427911
Aig1	25.1115773864589	38.0962926310888	0.601297953112628	0.0196638480505846
Aimp1	70.2341189391769	85.9151012274201	0.29073968926511	0.138573950143841
Aimp2	61.3837864417167	85.2803761735822	0.474356161080361	0.017934923887468
Aip	25.2967985411695	28.5390079670454	0.173980371825943	0.519145399444425
Ajuba	39.9821499267835	11.7791674228942	-1.76311848104794	0.0349555545502126
Ak1	2.24622325475852	5.46466434134839	1.28263155726792	0.00183348546186944
Ak2	61.4542199009549	33.7363015251247	-0.865210258933482	0.0204962370918113
Ak3	129.263973682077	54.5657047265437	-1.24425385904635	0.023274706350698
Ak4	8.32086604050198	5.08349149758218	-0.710913968148388	0.320925495857572
Ak6	36.3163987099491	29.6829141362993	-0.290988409601054	0.443207306120393
Ak8	0.37234578426057	0.131024640838791	-1.50680486898811	0.234547671407745
Akap1	19.3781657671275	41.8061238576507	1.10928226762188	0.0124288470707845
Akap10	5.82289132392433	11.2235583768512	0.946722549943014	0.0434999093655727
Akap11	6.62188417960144	12.3152688096427	0.895134435847484	0.0545395727432467
Akap12	644.450096606965	29.3719736370674	-4.45555653162466	0.013752198460942
Akap13	9.1243002095323	7.29169991608897	-0.323458725597626	0.180747547293606
Akap17a	22.0892645962256	18.8633417174756	-0.227760110837653	0.294480313389189
Akap2	84.2955293899824	13.0150565639924	-2.69527453815265	0.013089271427701
Akap5	0.251766722418297	0.113372776590918	-1.15101334800338	0.369513410263009
Akap6	3.61380369788801	0.152667688097317	-4.56505148585058	0.123965130221646
Akap7	2.81706900228288	1.87099315961231	-0.590390617960433	0.535749906249687
Akap8	25.9105085563006	27.0587385877249	0.0625572537944574	0.695540881629354
Akap8l	15.6854421731391	40.9317154939083	1.38379293363227	0.0243261395207001
Akap9	6.40534209553936	4.81201454564485	-0.412634620397188	0.186242064168452
Akip1	19.7618555659761	6.93409564902977	-1.51093877472189	0.00646672510191811
Akirin1	49.5812843099822	44.180203558798	-0.166395576334892	0.387826821548157
Akirin2	48.9907644550487	49.7925026112215	0.0234187245362598	0.913488372143199
Akna	2.96780303920271	3.17510791223117	0.0974102760806604	0.77428327124167
Akr1a1	666.153299561146	445.60188543564	-0.580098880899215	0.00831366057283656
Akr1b1	246.781711686163	226.715700832643	-0.122351178215396	0.365857346275925
Akr1b8	0.56579767821973	8.08180367226907	3.83631914350116	0.0140501986694338
Akr1c12l1	0.107245559336804	0.129935359602755	0.276876176064041	0.612883257651956
Akr1c13	3.63285917560651	1.70541205693245	-1.09098508076808	0.24939470122937
Akr1c14	1.25743358073489	0.0952947150192738	-3.72194218134516	0.238136194947285
Akr1c19	0.300286780531237	0.0916533145570734	-1.71208200425044	0.216804750982004
Akr1cl	3.72833969075005	0.21485669583873	-4.11708666721838	0.0661340751270999
Akr1e2	1.74988730446233	4.50104467210502	1.362997870114	0.0232494999304773
Akr7a2	19.0257929223824	59.1466668947954	1.63634028934207	0.0364103651955002
Akt1	174.914428933429	124.143673548668	-0.494638561473957	0.134998280489824
Akt1s1	49.3144472390747	87.1561835229687	0.821592660983062	0.0187419985435113
Akt2	43.631307288866	29.6102927548265	-0.559264946235655	0.0345970028826495
Akt3	42.2832606593281	26.170982741915	-0.692118534162166	0.055236502879617
Aktip	17.9424174269408	27.2431463717881	0.602519051765795	0.00110171285356678
Alad	10.4799060312157	18.8685869919203	0.84836060725912	0.0558365572439793
Alas1	20.5655379398989	25.6063069219971	0.316270385368115	0.154102256766957
Alcam	27.7638468156296	71.5017615878543	1.3647713118251	0.00440796518526533
Aldh16a1	21.0928442299112	36.3352063489971	0.784614453374233	0.0115303766320267
Aldh1a2	19.4606726491859	1.56355505271999	-3.63765965455738	0.0588587050953182
Aldh1a3	3.80548657069864	0.19885654238555	-4.25828099621813	0.0733617205897969
Aldh1l2	20.9586742754003	4.65726124848653	-2.16999374587305	0.0427087126734512
Aldh2	168.750323169255	209.410863494625	0.311446021090981	0.137871473177375
Aldh3a1	0.164667605168099	0.271292640667816	0.720293148722487	0.110364842965854
Aldh3a2	22.4100847305505	26.9085009560412	0.263913918650066	0.267845393581335
Aldh3b1	2.76470812037448	2.18495618117023	-0.339522831209416	0.126983787623323
Aldh4a1	9.19110262791918	10.1355944624482	0.141120854115713	0.604654881914468
Aldh5a1	0.708597839644809	1.14700678186528	0.694834949426068	0.194179125851139
Aldh6a1	32.3590896409435	31.4847701271126	-0.0395168868091729	0.816728590432456
Aldh7a1	92.4307975073756	56.1656013233549	-0.718686810007876	0.0331935906604494
Aldh9a1	76.2977445486478	63.7113215503382	-0.260090646652863	0.533588551672265
Aldoa	866.260381750695	1143.62341705123	0.400739423749615	0.0813015792195996
Aldoart2	1.25368839416323	0.863033496388699	-0.538690348978286	0.680548165058131
Aldoc	0.214297313593031	0.220017702131879	0.0380058397684079	0.941322606837871
Alg1	5.94858810950901	18.8581824222001	1.66457144159449	0.0105382265737518
Alg10	14.074038867706	9.5135397168634	-0.564982270593735	0.208010760366574
Alg11	12.3573548549215	15.6328276684304	0.339208795660316	0.183648802127852
Alg12	9.98997922615449	8.37700877296317	-0.25404649357877	0.422008230190833
Alg13	8.46921833847102	4.84521591687307	-0.805667865262899	0.0332531545350785
Alg14	21.1015843192283	21.2145587334546	0.00770334924860486	0.963727412532106
Alg2	19.7978263793763	25.7403161917447	0.378687731351769	0.0779005121539475
Alg3	16.5541906568417	20.3107475514311	0.295046861689173	0.382996080416852
